# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 12:05:29 EDT 2017, 5349, 0.340, 8818, 9, 0.860, 439, 98, 9, 8, 48, 41.117, 48.133
Sun Apr 30 12:10:24 EDT 2017, 399, 0.840, 3818, 5, 0.360, 589, 53, 19, 33, 93, 237.683, 287.737
Sun Apr 30 12:10:50 EDT 2017, 322, 0.450, 9052, 1, 0.640, 531, 68, 13, 4, 46, 17.557, 25.523
Sun Apr 30 12:11:02 EDT 2017, 5272, 0.950, 4053, 6, 0.140, 381, 23, 3, 29, 91, 9.560, 11.517
Sun Apr 30 12:12:29 EDT 2017, 7747, 0.200, 1553, 4, 0.390, 456, 46, 17, 17, 68, 67.540, 86.207
Sun Apr 30 12:12:57 EDT 2017, 2797, 0.700, 6553, 8, 0.890, 306, 91, 8, 42, 23, 26.003, 28.233
Sun Apr 30 12:13:01 EDT 2017, 4034, 0.070, 2803, 3, 0.260, 343, 57, 1, 11, 57, 2.570, 3.333
Sun Apr 30 12:13:05 EDT 2017, 8984, 0.570, 7802, 7, 0.760, 493, 12, 10, 36, 12, 3.087, 3.763
Sun Apr 30 12:13:17 EDT 2017, 6509, 0.320, 5303, 5, 0.510, 418, 34, 6, 23, 35, 9.360, 11.623
Sun Apr 30 12:19:25 EDT 2017, 1559, 0.820, 303, 9, 0.010, 568, 79, 15, 48, 80, 334.680, 367.460
Sun Apr 30 12:20:13 EDT 2017, 2178, 0.130, 7178, 6, 0.200, 587, 74, 7, 7, 51, 32.483, 47.107
Sun Apr 30 12:21:20 EDT 2017, 7128, 0.630, 2178, 2, 0.700, 437, 29, 16, 32, 96, 56.853, 65.957
Sun Apr 30 12:21:36 EDT 2017, 9603, 0.380, 4678, 9, 0.950, 512, 51, 2, 20, 74, 14.120, 15.400
Sun Apr 30 12:22:40 EDT 2017, 4653, 0.880, 9677, 4, 0.450, 362, 96, 11, 45, 29, 55.393, 63.450
Sun Apr 30 12:23:29 EDT 2017, 3416, 0.260, 928, 5, 0.820, 324, 62, 19, 1, 63, 38.790, 47.837
Sun Apr 30 12:23:31 EDT 2017, 8366, 0.760, 5928, 1, 0.320, 474, 17, 9, 26, 18, 2.177, 2.603
Sun Apr 30 12:24:04 EDT 2017, 5891, 0.010, 8427, 8, 0.070, 399, 40, 14, 14, 40, 23.700, 32.423
Sun Apr 30 12:25:27 EDT 2017, 941, 0.510, 3428, 3, 0.570, 549, 85, 4, 39, 85, 70.513, 79.650
Sun Apr 30 12:25:36 EDT 2017, 1250, 0.040, 2490, 4, 0.920, 484, 26, 10, 40, 15, 7.840, 8.567
Sun Apr 30 12:27:28 EDT 2017, 6200, 0.540, 7490, 9, 0.420, 334, 71, 19, 15, 60, 87.043, 110.153
Sun Apr 30 12:28:46 EDT 2017, 8675, 0.290, 9990, 2, 0.170, 559, 93, 5, 28, 82, 62.110, 76.947
Sun Apr 30 12:29:08 EDT 2017, 3725, 0.790, 4990, 7, 0.670, 409, 48, 14, 3, 37, 15.640, 22.030
Sun Apr 30 12:30:06 EDT 2017, 4962, 0.410, 6240, 3, 0.040, 446, 15, 17, 47, 94, 48.763, 56.990
Sun Apr 30 12:30:58 EDT 2017, 9912, 0.910, 1241, 8, 0.540, 596, 60, 7, 22, 49, 41.943, 50.493
Sun Apr 30 12:31:19 EDT 2017, 7437, 0.160, 3740, 1, 0.790, 371, 82, 12, 34, 26, 17.657, 20.733
Sun Apr 30 12:31:32 EDT 2017, 2487, 0.660, 8740, 6, 0.290, 521, 37, 3, 9, 71, 9.453, 13.010
Sun Apr 30 12:31:53 EDT 2017, 1869, 0.350, 4365, 7, 0.480, 503, 32, 11, 43, 20, 17.560, 20.283
Sun Apr 30 12:32:00 EDT 2017, 6819, 0.850, 9365, 3, 0.980, 353, 77, 1, 18, 65, 4.897, 6.303
Sun Apr 30 12:38:45 EDT 2017, 9294, 0.100, 6865, 5, 0.730, 578, 99, 16, 31, 88, 371.020, 396.467
Sun Apr 30 12:38:53 EDT 2017, 4344, 0.600, 1866, 1, 0.230, 428, 54, 6, 6, 43, 5.217, 7.717
Sun Apr 30 12:39:10 EDT 2017, 3106, 0.230, 8115, 8, 0.610, 390, 20, 4, 37, 99, 14.527, 16.787
Sun Apr 30 12:40:34 EDT 2017, 8056, 0.730, 3115, 4, 0.110, 540, 65, 13, 12, 54, 60.777, 80.877
Sun Apr 30 12:41:06 EDT 2017, 5581, 0.480, 616, 6, 0.360, 315, 88, 8, 25, 32, 25.477, 31.863
Sun Apr 30 12:41:46 EDT 2017, 631, 0.980, 5615, 2, 0.860, 465, 43, 18, 0, 77, 25.847, 39.717
Sun Apr 30 12:42:06 EDT 2017, 477, 0.210, 4834, 5, 0.060, 413, 89, 2, 27, 47, 13.480, 17.593
Sun Apr 30 12:42:36 EDT 2017, 5427, 0.710, 9833, 1, 0.560, 563, 44, 11, 2, 92, 19.310, 28.700
Sun Apr 30 12:42:53 EDT 2017, 7902, 0.460, 7334, 8, 0.810, 338, 22, 6, 39, 70, 14.737, 16.447
Sun Apr 30 12:43:31 EDT 2017, 2952, 0.960, 2334, 3, 0.310, 488, 67, 16, 14, 25, 27.573, 37.977
Sun Apr 30 12:45:43 EDT 2017, 4189, 0.340, 8584, 7, 0.930, 451, 78, 14, 33, 58, 125.620, 129.407
Sun Apr 30 12:45:44 EDT 2017, 9139, 0.840, 3584, 2, 0.430, 301, 33, 4, 8, 13, 0.917, 1.127
Sun Apr 30 12:46:05 EDT 2017, 6664, 0.090, 1084, 9, 0.180, 526, 10, 18, 46, 36, 17.897, 20.810
Sun Apr 30 12:47:03 EDT 2017, 1714, 0.590, 6084, 4, 0.680, 376, 55, 9, 21, 81, 45.560, 57.020
Sun Apr 30 12:50:02 EDT 2017, 2333, 0.400, 1709, 3, 0.500, 395, 95, 19, 36, 53, 150.767, 173.283
Sun Apr 30 12:51:44 EDT 2017, 7283, 0.900, 6709, 7, 0.000, 545, 50, 10, 11, 98, 72.517, 100.767
Sun Apr 30 12:52:48 EDT 2017, 9758, 0.150, 9209, 5, 0.250, 320, 27, 15, 49, 75, 54.120, 62.673
Sun Apr 30 12:53:09 EDT 2017, 4808, 0.650, 4209, 9, 0.750, 470, 72, 5, 24, 30, 17.447, 20.937
Sun Apr 30 12:54:29 EDT 2017, 3570, 0.020, 5459, 2, 0.370, 507, 84, 8, 30, 64, 64.160, 78.630
Sun Apr 30 12:54:37 EDT 2017, 8520, 0.520, 459, 6, 0.870, 357, 39, 17, 5, 19, 6.067, 8.683
Sun Apr 30 12:54:44 EDT 2017, 6045, 0.270, 2959, 4, 0.620, 582, 16, 3, 43, 42, 5.343, 6.013
Sun Apr 30 12:56:40 EDT 2017, 1095, 0.770, 7959, 8, 0.120, 432, 61, 12, 18, 87, 94.593, 115.193
Sun Apr 30 12:56:51 EDT 2017, 786, 0.300, 6396, 9, 0.340, 367, 47, 17, 13, 11, 7.493, 10.227
Sun Apr 30 12:58:22 EDT 2017, 5736, 0.800, 1397, 4, 0.840, 517, 92, 7, 38, 56, 82.390, 90.263
Sun Apr 30 12:59:31 EDT 2017, 8211, 0.050, 3897, 6, 0.590, 442, 70, 12, 0, 78, 50.127, 67.987
Sun Apr 30 12:59:34 EDT 2017, 3261, 0.550, 8896, 2, 0.090, 592, 25, 2, 25, 33, 2.453, 3.007
Sun Apr 30 13:00:32 EDT 2017, 4498, 0.180, 147, 7, 0.710, 554, 36, 9, 19, 89, 48.740, 56.977
Sun Apr 30 13:03:01 EDT 2017, 9448, 0.680, 5146, 3, 0.210, 404, 81, 19, 44, 44, 128.953, 148.480
Sun Apr 30 13:03:09 EDT 2017, 6973, 0.430, 7646, 5, 0.460, 479, 58, 5, 7, 22, 5.397, 7.817
Sun Apr 30 13:03:17 EDT 2017, 2023, 0.930, 2647, 1, 0.960, 329, 13, 14, 32, 67, 6.907, 8.180
Sun Apr 30 13:03:21 EDT 2017, 1405, 0.120, 9521, 4, 0.780, 310, 53, 3, 22, 16, 2.360, 2.897
Sun Apr 30 13:07:44 EDT 2017, 6355, 0.620, 4522, 8, 0.280, 460, 98, 13, 47, 61, 219.870, 256.153
Sun Apr 30 13:08:15 EDT 2017, 8830, 0.370, 2022, 1, 0.030, 385, 75, 8, 10, 84, 22.250, 29.907
Sun Apr 30 13:09:12 EDT 2017, 3880, 0.870, 7021, 6, 0.530, 535, 30, 18, 35, 39, 47.977, 56.943
Sun Apr 30 13:10:46 EDT 2017, 2642, 0.490, 3272, 5, 0.150, 573, 41, 11, 16, 95, 70.487, 91.610
Sun Apr 30 13:10:58 EDT 2017, 7592, 0.990, 8271, 9, 0.650, 423, 86, 1, 41, 50, 10.233, 11.607
Sun Apr 30 13:11:18 EDT 2017, 5117, 0.240, 5771, 2, 0.900, 498, 64, 15, 4, 28, 14.217, 19.500
Sun Apr 30 13:11:31 EDT 2017, 167, 0.740, 772, 7, 0.400, 348, 19, 6, 29, 73, 10.847, 13.303
Sun Apr 30 13:11:53 EDT 2017, 148, 0.240, 9814, 4, 0.190, 461, 32, 5, 43, 55, 18.460, 21.860
Sun Apr 30 13:12:05 EDT 2017, 5098, 0.740, 4814, 9, 0.690, 311, 77, 14, 18, 10, 9.233, 11.503
Sun Apr 30 13:12:31 EDT 2017, 7573, 0.490, 2315, 2, 0.940, 536, 55, 9, 31, 32, 22.313, 25.427
Sun Apr 30 13:12:45 EDT 2017, 2623, 0.990, 7314, 7, 0.440, 386, 10, 19, 6, 77, 9.333, 13.807
Sun Apr 30 13:13:26 EDT 2017, 3860, 0.370, 3565, 3, 0.810, 423, 43, 12, 37, 44, 35.810, 40.357
Sun Apr 30 13:14:03 EDT 2017, 8810, 0.870, 8564, 8, 0.310, 573, 88, 2, 12, 89, 25.793, 35.340
Sun Apr 30 13:14:55 EDT 2017, 6335, 0.120, 6064, 1, 0.060, 348, 66, 16, 25, 66, 40.227, 51.513
Sun Apr 30 13:14:58 EDT 2017, 1385, 0.620, 1065, 6, 0.560, 498, 21, 7, 0, 21, 1.487, 2.577
Sun Apr 30 13:16:39 EDT 2017, 2004, 0.430, 6689, 8, 0.620, 517, 38, 15, 40, 60, 87.753, 100.550
Sun Apr 30 13:16:48 EDT 2017, 6954, 0.930, 1690, 4, 0.120, 367, 83, 6, 15, 15, 6.590, 8.720
Sun Apr 30 13:17:59 EDT 2017, 9429, 0.180, 4190, 6, 0.370, 592, 60, 11, 28, 38, 56.807, 69.813
Sun Apr 30 13:18:00 EDT 2017, 4479, 0.680, 9189, 2, 0.870, 442, 15, 1, 3, 83, 0.840, 1.143
Sun Apr 30 13:18:51 EDT 2017, 3242, 0.060, 440, 9, 0.250, 405, 49, 8, 47, 49, 43.870, 50.467
Sun Apr 30 13:24:53 EDT 2017, 8192, 0.560, 5439, 5, 0.750, 555, 94, 18, 22, 94, 329.350, 352.997
Sun Apr 30 13:25:22 EDT 2017, 5717, 0.310, 7939, 7, 0.500, 330, 71, 3, 34, 72, 23.717, 27.833
Sun Apr 30 13:25:32 EDT 2017, 767, 0.810, 2940, 3, 0.000, 480, 26, 13, 9, 27, 7.047, 10.200
Sun Apr 30 13:27:17 EDT 2017, 1076, 0.280, 1377, 1, 0.470, 545, 80, 18, 8, 91, 77.813, 101.687
Sun Apr 30 13:27:42 EDT 2017, 6026, 0.780, 6377, 5, 0.970, 395, 35, 9, 33, 46, 22.403, 24.497
Sun Apr 30 13:27:48 EDT 2017, 8501, 0.030, 8877, 3, 0.720, 470, 12, 14, 20, 24, 4.253, 5.180
Sun Apr 30 13:28:21 EDT 2017, 3551, 0.530, 3877, 7, 0.220, 320, 57, 4, 45, 69, 28.517, 32.737
Sun Apr 30 13:28:25 EDT 2017, 4788, 0.150, 5127, 2, 0.590, 358, 91, 6, 1, 13, 2.340, 3.690
Sun Apr 30 13:30:03 EDT 2017, 9738, 0.650, 127, 6, 0.090, 508, 46, 16, 26, 58, 80.200, 96.597
Sun Apr 30 13:30:09 EDT 2017, 7263, 0.400, 2627, 4, 0.340, 433, 24, 2, 14, 80, 4.407, 5.767
Sun Apr 30 13:31:34 EDT 2017, 2313, 0.900, 7627, 9, 0.840, 583, 69, 11, 39, 35, 75.193, 84.457
Sun Apr 30 13:32:11 EDT 2017, 1695, 0.090, 4502, 7, 0.900, 564, 86, 3, 4, 97, 27.333, 36.303
Sun Apr 30 13:32:46 EDT 2017, 6645, 0.590, 9501, 2, 0.400, 414, 41, 12, 29, 52, 28.157, 34.773
Sun Apr 30 13:32:54 EDT 2017, 9120, 0.340, 7002, 9, 0.150, 489, 18, 8, 17, 29, 5.683, 7.380
Sun Apr 30 13:35:32 EDT 2017, 4170, 0.840, 2002, 5, 0.650, 339, 63, 17, 42, 74, 140.013, 156.440
Sun Apr 30 13:35:58 EDT 2017, 2932, 0.460, 8252, 6, 0.030, 302, 97, 15, 11, 18, 18.860, 26.223
Sun Apr 30 13:36:17 EDT 2017, 7882, 0.960, 3252, 1, 0.530, 452, 52, 5, 36, 63, 14.770, 17.867
Sun Apr 30 13:37:28 EDT 2017, 5407, 0.210, 752, 8, 0.780, 377, 29, 19, 23, 86, 62.413, 70.363
Sun Apr 30 13:39:04 EDT 2017, 457, 0.710, 5752, 4, 0.280, 527, 74, 10, 48, 41, 83.170, 96.073
Sun Apr 30 13:39:15 EDT 2017, 612, 0.480, 4033, 9, 0.510, 353, 11, 12, 22, 59, 8.457, 10.570
Sun Apr 30 13:39:23 EDT 2017, 5562, 0.980, 9033, 5, 0.010, 503, 56, 3, 47, 14, 6.130, 7.170
Sun Apr 30 13:40:33 EDT 2017, 8037, 0.230, 6533, 7, 0.260, 428, 78, 17, 10, 36, 51.280, 68.023
Sun Apr 30 13:41:20 EDT 2017, 3087, 0.730, 1534, 3, 0.760, 578, 33, 7, 35, 81, 38.500, 46.447
Sun Apr 30 13:41:30 EDT 2017, 4324, 0.100, 7783, 8, 0.390, 541, 22, 5, 16, 48, 7.650, 10.000
Sun Apr 30 13:44:25 EDT 2017, 9274, 0.600, 2783, 4, 0.890, 391, 67, 14, 41, 93, 164.183, 173.250
Sun Apr 30 13:45:36 EDT 2017, 6799, 0.350, 284, 6, 0.640, 466, 90, 10, 4, 70, 53.063, 70.213
Sun Apr 30 13:45:50 EDT 2017, 1849, 0.850, 5283, 1, 0.140, 316, 45, 19, 29, 25, 11.220, 13.673
Sun Apr 30 13:45:58 EDT 2017, 2468, 0.170, 2158, 3, 0.080, 334, 17, 8, 13, 65, 5.677, 7.920
Sun Apr 30 13:46:59 EDT 2017, 7418, 0.670, 7158, 8, 0.580, 484, 62, 18, 38, 20, 51.767, 60.190
Sun Apr 30 13:47:05 EDT 2017, 9893, 0.420, 9658, 1, 0.830, 409, 84, 4, 1, 42, 4.143, 6.023
Sun Apr 30 13:48:58 EDT 2017, 4943, 0.920, 4658, 5, 0.330, 559, 39, 13, 26, 87, 89.233, 112.523
Sun Apr 30 13:49:40 EDT 2017, 3706, 0.290, 5908, 4, 0.950, 597, 28, 16, 19, 53, 36.327, 41.223
Sun Apr 30 13:51:46 EDT 2017, 8656, 0.790, 909, 9, 0.450, 447, 73, 6, 44, 98, 108.877, 125.003
Sun Apr 30 13:53:27 EDT 2017, 6181, 0.040, 3408, 2, 0.200, 522, 95, 11, 7, 76, 72.470, 99.463
Sun Apr 30 13:53:30 EDT 2017, 1231, 0.540, 8408, 6, 0.700, 372, 50, 1, 32, 31, 2.730, 3.117
Sun Apr 30 13:54:35 EDT 2017, 921, 0.010, 7470, 6, 0.790, 437, 59, 5, 36, 90, 53.967, 61.557
Sun Apr 30 13:54:42 EDT 2017, 5871, 0.510, 2471, 1, 0.290, 587, 14, 15, 11, 45, 5.070, 7.157
Sun Apr 30 13:54:44 EDT 2017, 8346, 0.260, 4971, 8, 0.040, 362, 36, 1, 49, 22, 1.933, 2.110
Sun Apr 30 13:56:31 EDT 2017, 3396, 0.760, 9970, 3, 0.540, 512, 81, 10, 24, 67, 83.470, 106.190
Sun Apr 30 13:57:01 EDT 2017, 4634, 0.380, 1221, 7, 0.170, 475, 70, 17, 30, 11, 23.827, 29.587
Sun Apr 30 13:57:07 EDT 2017, 9584, 0.880, 6221, 2, 0.670, 325, 25, 8, 5, 56, 4.157, 6.073
Sun Apr 30 13:59:39 EDT 2017, 7109, 0.130, 8720, 9, 0.920, 550, 48, 13, 43, 79, 148.137, 150.490
Sun Apr 30 13:59:53 EDT 2017, 2159, 0.630, 3721, 5, 0.420, 400, 93, 3, 18, 34, 11.347, 14.323
Sun Apr 30 14:01:50 EDT 2017, 1540, 0.320, 9345, 2, 0.360, 381, 64, 14, 27, 96, 92.973, 116.240
Sun Apr 30 14:01:54 EDT 2017, 6490, 0.820, 4346, 6, 0.860, 531, 19, 4, 2, 51, 2.927, 4.037
Sun Apr 30 14:02:29 EDT 2017, 8965, 0.070, 1846, 4, 0.610, 306, 42, 19, 40, 28, 29.610, 34.443
Sun Apr 30 14:04:22 EDT 2017, 4015, 0.570, 6846, 8, 0.110, 456, 87, 9, 15, 73, 83.623, 109.637
Sun Apr 30 14:04:25 EDT 2017, 2778, 0.200, 3096, 1, 0.730, 494, 76, 2, 33, 17, 2.580, 3.003
Sun Apr 30 14:04:47 EDT 2017, 7728, 0.700, 8095, 5, 0.230, 344, 31, 11, 8, 62, 14.580, 21.167
Sun Apr 30 14:06:23 EDT 2017, 5253, 0.450, 5596, 3, 0.480, 569, 53, 7, 46, 84, 81.320, 95.013
Sun Apr 30 14:07:45 EDT 2017, 303, 0.950, 596, 7, 0.980, 419, 98, 16, 21, 39, 80.380, 81.623
Sun Apr 30 14:08:35 EDT 2017, 380, 0.350, 5361, 6, 0.020, 402, 23, 10, 43, 88, 40.690, 49.597
Sun Apr 30 14:08:40 EDT 2017, 5330, 0.850, 362, 2, 0.520, 552, 68, 1, 18, 43, 3.563, 4.637
Sun Apr 30 14:09:20 EDT 2017, 7805, 0.100, 2862, 8, 0.770, 327, 90, 15, 31, 20, 36.140, 40.290
Sun Apr 30 14:09:44 EDT 2017, 2855, 0.600, 7861, 4, 0.270, 477, 45, 6, 6, 65, 15.760, 22.537
Sun Apr 30 14:09:47 EDT 2017, 4092, 0.220, 1612, 5, 0.900, 515, 12, 3, 49, 32, 3.197, 3.410
Sun Apr 30 14:10:31 EDT 2017, 9042, 0.720, 6611, 1, 0.400, 365, 57, 13, 24, 77, 33.357, 42.827
Sun Apr 30 14:14:19 EDT 2017, 6567, 0.470, 9111, 7, 0.150, 590, 79, 8, 37, 99, 190.750, 223.153
Sun Apr 30 14:14:57 EDT 2017, 1617, 0.970, 4111, 3, 0.650, 440, 34, 18, 12, 54, 28.487, 36.467
Sun Apr 30 14:15:21 EDT 2017, 2236, 0.030, 8486, 1, 0.580, 421, 29, 9, 46, 82, 21.103, 24.360
Sun Apr 30 14:17:38 EDT 2017, 7186, 0.530, 3486, 6, 0.080, 571, 74, 19, 21, 37, 104.587, 135.060
Sun Apr 30 14:17:47 EDT 2017, 9661, 0.280, 987, 3, 0.330, 346, 96, 4, 34, 15, 7.113, 8.513
Sun Apr 30 14:18:43 EDT 2017, 4711, 0.780, 5986, 8, 0.830, 496, 51, 14, 9, 60, 47.480, 55.340
Sun Apr 30 14:18:55 EDT 2017, 3474, 0.410, 4736, 2, 0.460, 459, 17, 16, 40, 26, 10.233, 11.953
Sun Apr 30 14:19:24 EDT 2017, 8424, 0.910, 9736, 7, 0.960, 309, 62, 7, 15, 71, 25.533, 29.133
Sun Apr 30 14:23:06 EDT 2017, 5949, 0.160, 7236, 4, 0.710, 534, 85, 12, 27, 93, 196.840, 220.873
Sun Apr 30 14:23:10 EDT 2017, 999, 0.660, 2237, 9, 0.210, 384, 40, 2, 2, 48, 2.607, 3.970
Sun Apr 30 14:23:45 EDT 2017, 1308, 0.130, 3174, 8, 0.300, 318, 71, 7, 4, 74, 23.417, 34.640
Sun Apr 30 14:24:06 EDT 2017, 6258, 0.630, 8174, 3, 0.800, 468, 26, 17, 29, 29, 17.857, 20.930
Sun Apr 30 14:24:17 EDT 2017, 8733, 0.380, 5674, 5, 0.550, 393, 48, 3, 17, 51, 8.763, 10.473
Sun Apr 30 14:26:58 EDT 2017, 3783, 0.880, 674, 1, 0.050, 543, 93, 12, 42, 96, 137.337, 156.350
Sun Apr 30 14:28:17 EDT 2017, 5020, 0.250, 9423, 9, 0.680, 580, 60, 19, 10, 40, 64.353, 77.983
Sun Apr 30 14:28:45 EDT 2017, 9970, 0.750, 4424, 4, 0.180, 430, 15, 10, 35, 85, 22.667, 27.250
Sun Apr 30 14:30:00 EDT 2017, 7495, 0.000, 1924, 6, 0.430, 505, 37, 15, 23, 62, 59.130, 74.740
Sun Apr 30 14:30:11 EDT 2017, 2545, 0.500, 6924, 2, 0.930, 355, 82, 5, 48, 17, 9.317, 10.570
Sun Apr 30 14:31:07 EDT 2017, 1927, 0.440, 49, 5, 0.870, 374, 76, 13, 7, 68, 45.717, 55.100
Sun Apr 30 14:31:15 EDT 2017, 6877, 0.940, 5049, 9, 0.370, 524, 31, 4, 32, 23, 6.463, 7.567
Sun Apr 30 14:32:13 EDT 2017, 9352, 0.190, 7549, 2, 0.120, 449, 54, 18, 20, 46, 44.763, 57.870
Sun Apr 30 14:37:28 EDT 2017, 4402, 0.690, 2549, 7, 0.620, 599, 99, 9, 45, 91, 282.830, 309.723
Sun Apr 30 14:37:31 EDT 2017, 3164, 0.060, 6299, 4, 0.240, 562, 65, 1, 1, 34, 1.937, 2.883
Sun Apr 30 14:38:01 EDT 2017, 8114, 0.560, 1299, 8, 0.740, 412, 20, 11, 26, 79, 25.653, 29.860
Sun Apr 30 14:38:12 EDT 2017, 5639, 0.310, 3799, 1, 0.990, 487, 43, 6, 13, 57, 8.627, 10.463
Sun Apr 30 14:38:43 EDT 2017, 689, 0.810, 8798, 6, 0.490, 337, 88, 16, 38, 12, 26.163, 30.467
Sun Apr 30 14:39:05 EDT 2017, 535, 0.110, 830, 2, 0.690, 585, 44, 4, 14, 84, 17.243, 21.360
Sun Apr 30 14:41:08 EDT 2017, 5485, 0.610, 5830, 7, 0.190, 435, 89, 13, 39, 39, 102.433, 121.060
Sun Apr 30 14:41:17 EDT 2017, 7960, 0.360, 8330, 5, 0.440, 510, 67, 8, 2, 16, 5.517, 9.007
Sun Apr 30 14:41:52 EDT 2017, 3010, 0.860, 3330, 9, 0.940, 360, 22, 18, 27, 61, 31.523, 34.103
Sun Apr 30 14:41:57 EDT 2017, 4247, 0.490, 7080, 1, 0.320, 323, 33, 11, 20, 27, 4.163, 5.347
Sun Apr 30 14:42:16 EDT 2017, 9197, 0.990, 2080, 6, 0.820, 473, 78, 1, 45, 72, 16.130, 18.657
Sun Apr 30 14:43:46 EDT 2017, 6722, 0.240, 4580, 3, 0.570, 398, 55, 15, 8, 95, 65.010, 87.210
Sun Apr 30 14:43:55 EDT 2017, 1772, 0.740, 9580, 8, 0.070, 548, 10, 6, 33, 50, 6.830, 8.327
Sun Apr 30 14:46:38 EDT 2017, 2391, 0.300, 2705, 5, 0.130, 529, 50, 17, 24, 78, 128.573, 157.550
Sun Apr 30 14:47:03 EDT 2017, 7341, 0.800, 7705, 1, 0.630, 379, 95, 7, 49, 33, 22.543, 23.863
Sun Apr 30 14:47:13 EDT 2017, 9816, 0.050, 5205, 7, 0.880, 454, 72, 12, 11, 10, 7.820, 9.657
Sun Apr 30 14:47:18 EDT 2017, 4866, 0.550, 206, 3, 0.380, 304, 27, 2, 36, 55, 3.507, 4.083
Sun Apr 30 14:47:26 EDT 2017, 3628, 0.170, 8955, 6, 0.760, 341, 38, 9, 17, 22, 6.563, 8.240
Sun Apr 30 14:51:21 EDT 2017, 8578, 0.670, 3955, 2, 0.260, 491, 83, 19, 42, 67, 188.730, 233.407
Sun Apr 30 14:51:56 EDT 2017, 6103, 0.420, 1455, 9, 0.010, 416, 61, 5, 5, 89, 23.403, 33.543
Sun Apr 30 14:52:19 EDT 2017, 1153, 0.920, 6455, 4, 0.510, 566, 16, 14, 30, 44, 18.657, 23.323
Sun Apr 30 14:55:57 EDT 2017, 844, 0.390, 8017, 4, 0.970, 501, 92, 18, 25, 75, 210.980, 214.497
Sun Apr 30 14:56:06 EDT 2017, 5794, 0.890, 3018, 8, 0.470, 351, 47, 9, 0, 30, 5.303, 9.113
Sun Apr 30 14:56:31 EDT 2017, 8269, 0.140, 518, 1, 0.220, 576, 24, 14, 38, 53, 19.903, 24.420
Sun Apr 30 14:57:11 EDT 2017, 3319, 0.640, 5518, 6, 0.720, 426, 69, 4, 13, 98, 31.613, 39.523
Sun Apr 30 14:57:57 EDT 2017, 4556, 0.020, 4268, 5, 0.100, 388, 81, 7, 31, 41, 36.830, 45.767
Sun Apr 30 14:59:13 EDT 2017, 9506, 0.520, 9267, 9, 0.600, 538, 36, 16, 6, 86, 58.530, 73.650
Sun Apr 30 14:59:16 EDT 2017, 7031, 0.270, 6767, 3, 0.850, 313, 13, 2, 44, 64, 2.487, 2.750
Sun Apr 30 14:59:38 EDT 2017, 2081, 0.770, 1768, 7, 0.350, 463, 58, 11, 19, 19, 16.330, 20.967
Sun Apr 30 14:59:58 EDT 2017, 1463, 0.200, 6142, 9, 0.410, 482, 97, 1, 35, 70, 17.713, 20.100
Sun Apr 30 15:00:07 EDT 2017, 6413, 0.700, 1143, 4, 0.910, 332, 52, 10, 10, 25, 7.843, 9.447
Sun Apr 30 15:00:33 EDT 2017, 8888, 0.450, 3643, 7, 0.660, 557, 30, 5, 47, 47, 21.730, 24.893
Sun Apr 30 15:02:54 EDT 2017, 3938, 0.950, 8642, 2, 0.160, 407, 75, 15, 22, 92, 112.967, 136.207
Sun Apr 30 15:04:14 EDT 2017, 2700, 0.330, 2393, 8, 0.540, 445, 86, 12, 28, 36, 67.777, 78.143
Sun Apr 30 15:04:28 EDT 2017, 7650, 0.830, 7392, 3, 0.040, 595, 41, 3, 3, 81, 8.560, 13.633
Sun Apr 30 15:05:07 EDT 2017, 5175, 0.080, 9892, 5, 0.290, 370, 19, 17, 41, 58, 32.863, 38.380
Sun Apr 30 15:05:12 EDT 2017, 225, 0.580, 4893, 1, 0.790, 520, 64, 8, 16, 13, 3.580, 4.760
Sun Apr 30 15:05:17 EDT 2017, 187, 0.410, 1963, 6, 0.280, 565, 29, 6, 17, 16, 3.820, 5.177
Sun Apr 30 15:07:19 EDT 2017, 5137, 0.910, 6963, 2, 0.780, 415, 74, 16, 42, 61, 106.343, 120.607
Sun Apr 30 15:07:33 EDT 2017, 7612, 0.160, 9462, 8, 0.530, 490, 96, 1, 5, 84, 9.837, 13.017
Sun Apr 30 15:08:07 EDT 2017, 2662, 0.660, 4463, 4, 0.030, 340, 51, 11, 30, 39, 27.453, 34.040
Sun Apr 30 15:08:45 EDT 2017, 3899, 0.040, 5713, 7, 0.650, 303, 18, 18, 23, 95, 30.930, 37.320
Sun Apr 30 15:09:46 EDT 2017, 8849, 0.540, 713, 3, 0.150, 453, 63, 8, 48, 50, 53.460, 60.780
Sun Apr 30 15:10:26 EDT 2017, 6374, 0.290, 3213, 9, 0.400, 378, 85, 13, 11, 28, 29.550, 38.440
Sun Apr 30 15:10:56 EDT 2017, 1424, 0.790, 8213, 5, 0.900, 528, 40, 4, 36, 73, 27.163, 30.243
Sun Apr 30 15:11:01 EDT 2017, 2043, 0.220, 3838, 2, 0.840, 546, 23, 14, 20, 11, 3.663, 4.473
Sun Apr 30 15:11:50 EDT 2017, 6993, 0.720, 8838, 7, 0.340, 396, 68, 5, 45, 56, 42.060, 48.683
